name,method,trace_time,run_time,memory,SPFN,SPFP
ROSE-1000L1-R0-rose.aln.true,minclusters,2.7120096683502197,1262.6481478214264,6803.2,0.09147562592496372,0.08363228145765811
ROSE-1000L1-R10-rose.aln.true,minclusters,9.093024253845215,1477.3284211158752,2852.2,0.08131985454500024,0.07032684391566812
ROSE-1000L1-R11-rose.aln.true,minclusters,0.7788379192352295,1304.8335709571838,7106.2,0.06420858005702623,0.05907154997501929
ROSE-1000L1-R12-rose.aln.true,minclusters,0.6925239562988281,1171.130883693695,6273.8,0.056003316608700726,0.037284194924506964
ROSE-1000L1-R13-rose.aln.true,minclusters,0.772632360458374,1345.1461567878723,7133.1,0.08911256104523624,0.07745468179330395
ROSE-1000L1-R14-rose.aln.true,minclusters,0.6695084571838379,1136.6790256500244,6614.5,0.05354016144020135,0.05112138628112395
ROSE-1000L1-R15-rose.aln.true,minclusters,0.7288389205932617,1172.3965680599213,7250.6,0.06731492222607383,0.06292368044052743
ROSE-1000L1-R16-rose.aln.true,minclusters,0.7357230186462402,1291.036248922348,6848.7,0.051400237355335165,0.048393140063463846
ROSE-1000L1-R17-rose.aln.true,minclusters,13.436284303665161,1253.2000894546509,7131.2,0.07294112436184341,0.05859135919881897
ROSE-1000L1-R18-rose.aln.true,minclusters,0.6303493976593018,1217.850457906723,5856.9,0.04574487461018506,0.04397220270069502
ROSE-1000L1-R19-rose.aln.true,minclusters,0.6711575984954834,1089.1794147491455,5953.8,0.047777289475938955,0.04563371112018044
ROSE-1000L1-R1-rose.aln.true,minclusters,0.7378959655761719,1208.3669407367706,7245.8,0.05589929563715246,0.05128279065660013
ROSE-1000L1-R2-rose.aln.true,minclusters,0.769127368927002,1076.489305973053,3435.0,0.05562911835819184,0.049259502276863376
ROSE-1000L1-R3-rose.aln.true,minclusters,1.0065996646881104,1523.350769519806,8093.9,0.09459465227226649,0.08427415475058608
ROSE-1000L1-R4-rose.aln.true,minclusters,0.739433765411377,1220.6010699272156,6642.7,0.056336232053623925,0.053198954509469765
ROSE-1000L1-R5-rose.aln.true,minclusters,0.6844120025634766,1134.0786209106445,6254.4,0.03926346741204978,0.036752633551344616
ROSE-1000L1-R6-rose.aln.true,minclusters,0.6972086429595947,1302.1619937419891,6416.0,0.09046727008444466,0.08458837376574746
ROSE-1000L1-R7-rose.aln.true,minclusters,0.6642544269561768,987.9062259197235,2779.3,0.06357276750995677,0.05850674416554402
ROSE-1000L1-R8-rose.aln.true,minclusters,0.7541332244873047,1530.799469947815,8140.6,0.099068781369265,0.09270614578001135
ROSE-1000L1-R9-rose.aln.true,minclusters,0.6604187488555908,1294.1559281349182,6974.0,0.05553740876176716,0.053352190464960425
ROSE-1000L2-R0-rose.aln.true,minclusters,3.372302293777466,1307.7738201618195,6434.7,0.044378880121755504,0.03342911197271403
ROSE-1000L2-R10-rose.aln.true,minclusters,0.6519801616668701,1110.9763367176056,5937.2,0.03643227463145926,0.03450212989892809
ROSE-1000L2-R11-rose.aln.true,minclusters,0.5990772247314453,1066.4626529216766,2663.6,0.026492536592773952,0.026124483812106858
ROSE-1000L2-R12-rose.aln.true,minclusters,0.7088673114776611,1409.145198583603,6602.9,0.04387407647229169,0.03963850664578772
ROSE-1000L2-R13-rose.aln.true,minclusters,0.9304502010345459,1351.0699627399445,6675.1,0.04259514650302887,0.037269400124903096
ROSE-1000L2-R14-rose.aln.true,minclusters,0.6326267719268799,1103.7583894729614,5514.1,0.020870769702636682,0.020076381611903837
ROSE-1000L2-R15-rose.aln.true,minclusters,0.645592212677002,1106.2317323684692,5693.3,0.028744896114827667,0.025461730786703107
ROSE-1000L2-R16-rose.aln.true,minclusters,0.6830759048461914,1137.2184038162231,5472.6,0.047389722296550696,0.0449671380943647
ROSE-1000L2-R17-rose.aln.true,minclusters,0.6265013217926025,1081.922649860382,2637.9,0.028791424419201128,0.02801409898713203
ROSE-1000L2-R18-rose.aln.true,minclusters,0.5817937850952148,1055.0209391117096,4579.1,0.01146406101205888,0.011258844711548588
ROSE-1000L2-R19-rose.aln.true,minclusters,0.6334044933319092,1137.3696522712708,5908.1,0.028729738853186526,0.028029136444817304
ROSE-1000L2-R1-rose.aln.true,minclusters,0.6343801021575928,1202.215574502945,4886.3,0.013811454587887129,0.012756460486378463
ROSE-1000L2-R2-rose.aln.true,minclusters,0.703925371170044,1434.9697959423065,7625.0,0.06110708647035301,0.05832191856298552
ROSE-1000L2-R3-rose.aln.true,minclusters,0.6454808712005615,1126.543565750122,2700.4,0.03536616540466486,0.03396502956037606
ROSE-1000L2-R4-rose.aln.true,minclusters,0.6868801116943359,1283.6099274158478,6686.0,0.02713444442918944,0.025204469924819506
ROSE-1000L2-R5-rose.aln.true,minclusters,0.7036654949188232,1284.4568696022034,5334.7,0.04630977097150324,0.04224855573546171
ROSE-1000L2-R6-rose.aln.true,minclusters,0.706526517868042,1025.391770362854,4756.8,0.023630345540594844,0.02217895157159544
ROSE-1000L2-R7-rose.aln.true,minclusters,0.6132895946502686,1086.3784234523773,4753.4,0.014630684683946016,0.014358993496289774
ROSE-1000L2-R8-rose.aln.true,minclusters,0.5759162902832031,991.4643197059631,2563.4,0.013593067188030772,0.01331191293909284
ROSE-1000L2-R9-rose.aln.true,minclusters,0.6339111328125,1092.0564653873444,4950.1,0.02754114606417213,0.02703884591855199
ROSE-1000L3-R0-rose.aln.true,minclusters,4.084299564361572,1350.1255204677582,9363.0,0.1293499957668368,0.10051975207970021
ROSE-1000L3-R10-rose.aln.true,minclusters,10.679455995559692,1179.121734380722,8656.4,0.09014044548184041,0.06508078267298212
ROSE-1000L3-R11-rose.aln.true,minclusters,3.542238473892212,1534.7366733551025,10172.3,0.12141463355923143,0.11360073925406011
ROSE-1000L3-R12-rose.aln.true,minclusters,1.1914355754852295,1370.8020384311676,10677.8,0.1022944567450107,0.09427138710572569
ROSE-1000L3-R13-rose.aln.true,minclusters,0.7659592628479004,1253.2839186191559,7822.0,0.08717540670810742,0.08460122406170467
ROSE-1000L3-R14-rose.aln.true,minclusters,6.183152675628662,1401.444399356842,10024.1,0.12005847208285514,0.10609741032477604
ROSE-1000L3-R15-rose.aln.true,minclusters,6.205904483795166,1502.2010517120361,9918.4,0.14739804873130913,0.1307546372230073
ROSE-1000L3-R16-rose.aln.true,minclusters,0.7863001823425293,1200.3098862171173,9277.9,0.06771794995790448,0.06221361613627485
ROSE-1000L3-R17-rose.aln.true,minclusters,0.7806205749511719,1417.6072974205017,8590.1,0.07301935838128082,0.07064925889435825
ROSE-1000L3-R18-rose.aln.true,minclusters,1.3054702281951904,1720.653196811676,4726.8,0.11098446701724485,0.10373650765209053
ROSE-1000L3-R19-rose.aln.true,minclusters,10.648488283157349,1618.2480027675629,9755.4,0.18067742598638348,0.16104881742505373
ROSE-1000L3-R1-rose.aln.true,minclusters,0.8034701347351074,1417.3300116062164,10338.6,0.08511545824582323,0.0780354576899479
ROSE-1000L3-R2-rose.aln.true,minclusters,2.8381736278533936,1617.3050003051758,10232.7,0.08957055482907406,0.07840234232287369
ROSE-1000L3-R3-rose.aln.true,minclusters,0.7623348236083984,1387.4030385017395,8861.3,0.08866420500290595,0.08386322645620381
ROSE-1000L3-R4-rose.aln.true,minclusters,23.320340394973755,1527.1302061080933,3124.8,0.15214006770790534,0.12151553258020209
ROSE-1000L3-R5-rose.aln.true,minclusters,27.367567539215088,1639.707539319992,10939.1,0.21705088628727898,0.1569342867294129
ROSE-1000L3-R6-rose.aln.true,minclusters,3.1493258476257324,1400.9421727657318,10484.0,0.1297463716947077,0.11178403263509074
ROSE-1000L3-R7-rose.aln.true,minclusters,0.7953872680664062,1394.3517405986786,10226.6,0.10503635440571901,0.09993091892378936
ROSE-1000L3-R8-rose.aln.true,minclusters,1.6895880699157715,1612.126739025116,11133.9,0.12037183545078045,0.10712835466895143
ROSE-1000L3-R9-rose.aln.true,minclusters,9.45476222038269,1319.7202920913696,3286.9,0.15198271910500194,0.12293317954735183
ROSE-1000M1-R0-rose.aln.true,minclusters,0.8275816440582275,1348.453914642334,6737.3,0.10687734338311217,0.09237009594785128
ROSE-1000M1-R10-rose.aln.true,minclusters,0.9005305767059326,1205.011543750763,6925.8,0.1146293544435999,0.10730576662133484
ROSE-1000M1-R11-rose.aln.true,minclusters,8.109018564224243,1293.0750486850739,6936.6,0.1403546742141254,0.12370883537180688
ROSE-1000M1-R12-rose.aln.true,minclusters,0.7404663562774658,1123.4638814926147,6413.4,0.11761088392606489,0.11282783364426086
ROSE-1000M1-R13-rose.aln.true,minclusters,0.6986846923828125,1224.602387189865,2767.3,0.10192895746518105,0.09533376020884798
ROSE-1000M1-R14-rose.aln.true,minclusters,0.7267370223999023,1228.3580539226532,6111.1,0.11660019708960623,0.11038488237360511
ROSE-1000M1-R15-rose.aln.true,minclusters,0.7588884830474854,1150.5929596424103,6415.6,0.11689890067061093,0.10949524058966442
ROSE-1000M1-R16-rose.aln.true,minclusters,24.26098394393921,2355.112429857254,7146.3,0.3222017931894342,0.2671214968413499
ROSE-1000M1-R17-rose.aln.true,minclusters,0.7933168411254883,1141.397933959961,6674.6,0.11757214712214903,0.11141672761364518
ROSE-1000M1-R18-rose.aln.true,minclusters,0.7371923923492432,1290.910362958908,6554.2,0.11129706452380073,0.10154287920761584
ROSE-1000M1-R19-rose.aln.true,minclusters,2.538365602493286,1411.1127071380615,6800.8,0.12920339500101263,0.11757452265254098
ROSE-1000M1-R1-rose.aln.true,minclusters,0.798504114151001,1226.6750910282135,6274.7,0.14361384494496987,0.13124585316831838
ROSE-1000M1-R2-rose.aln.true,minclusters,0.762620210647583,1201.4399511814117,6528.2,0.12202181560639291,0.11583653542901029
ROSE-1000M1-R3-rose.aln.true,minclusters,0.762298583984375,1068.8655104637146,5769.1,0.08083432336916674,0.07417091582668967
ROSE-1000M1-R4-rose.aln.true,minclusters,0.8866391181945801,1449.9508321285248,7024.3,0.18905042812283768,0.17633402055171465
ROSE-1000M1-R5-rose.aln.true,minclusters,0.8362734317779541,1167.3366532325745,3206.4,0.11736699449566368,0.10382192282752167
ROSE-1000M1-R6-rose.aln.true,minclusters,1.1648268699645996,1245.5960416793823,6282.5,0.13484669090667667,0.11677810473222372
ROSE-1000M1-R7-rose.aln.true,minclusters,0.7444295883178711,1191.9964842796326,6357.9,0.10367967649994814,0.09584077725165274
ROSE-1000M1-R8-rose.aln.true,minclusters,6.410684585571289,1109.2734005451202,6127.5,0.17515324259136467,0.1452374275016911
ROSE-1000M1-R9-rose.aln.true,minclusters,3.4606475830078125,1378.3022797107697,6595.8,0.1796176667853363,0.16268724274321988
ROSE-1000M2-R0-rose.aln.true,minclusters,0.8799729347229004,1144.8840069770813,2929.7,0.09967389419118511,0.08838547450751044
ROSE-1000M2-R10-rose.aln.true,minclusters,0.9321167469024658,1296.9950654506683,7193.0,0.1562621072968572,0.14266531330936238
ROSE-1000M2-R11-rose.aln.true,minclusters,0.7791943550109863,1184.112868309021,7284.4,0.0840509762725723,0.08003341815151399
ROSE-1000M2-R12-rose.aln.true,minclusters,0.6966784000396729,1143.9723756313324,5388.5,0.05508793165468995,0.050167412257796196
ROSE-1000M2-R13-rose.aln.true,minclusters,0.8240339756011963,1238.6436884403229,7036.8,0.1261710008329714,0.11901178810208202
ROSE-1000M2-R14-rose.aln.true,minclusters,0.8193221092224121,1299.6448004245758,4562.6,0.11725838971527847,0.11218675426879887
ROSE-1000M2-R15-rose.aln.true,minclusters,7.258129596710205,1278.7848076820374,6468.2,0.17337471600361298,0.14872492440968854
ROSE-1000M2-R16-rose.aln.true,minclusters,2.0302536487579346,1239.7720563411713,6676.2,0.13764793556128962,0.10463326601971046
ROSE-1000M2-R17-rose.aln.true,minclusters,0.7217330932617188,1091.9326043128967,5659.4,0.07777849713844154,0.07359336046185738
ROSE-1000M2-R18-rose.aln.true,minclusters,1.1785037517547607,1296.0640251636505,6608.2,0.1080066069150758,0.09987522444586117
ROSE-1000M2-R19-rose.aln.true,minclusters,0.6707816123962402,1048.9709289073944,5928.8,0.06936942707495941,0.050409805328307855
ROSE-1000M2-R1-rose.aln.true,minclusters,0.7582917213439941,1217.0394699573517,4182.3,0.12960828915365274,0.12455818018371834
ROSE-1000M2-R2-rose.aln.true,minclusters,0.8024654388427734,1053.222736120224,6773.8,0.097755040993878,0.08996018469980582
ROSE-1000M2-R3-rose.aln.true,minclusters,0.7612659931182861,1013.6759164333344,6384.5,0.0848929257445099,0.08086205009168612
ROSE-1000M2-R4-rose.aln.true,minclusters,0.7654027938842773,1091.7338824272156,5974.4,0.06406608361165533,0.05847429267501081
ROSE-1000M2-R5-rose.aln.true,minclusters,0.7346258163452148,1333.4648344516754,7079.9,0.11397871184688058,0.11078797484801706
ROSE-1000M2-R6-rose.aln.true,minclusters,0.6799838542938232,1157.727812051773,2855.7,0.06706363803813875,0.06321722752917913
ROSE-1000M2-R7-rose.aln.true,minclusters,0.8173403739929199,978.0307335853577,4995.5,0.10802290371444112,0.07830421320471903
ROSE-1000M2-R8-rose.aln.true,minclusters,0.7874343395233154,1152.0483355522156,6471.9,0.09188578596270469,0.08920387795674645
ROSE-1000M2-R9-rose.aln.true,minclusters,0.8371469974517822,1127.2746992111206,6074.3,0.1031657639429695,0.09499043534132867
ROSE-1000M3-R0-rose.aln.true,minclusters,0.588733434677124,892.076751947403,3942.8,0.048221278998598516,0.046830150597681586
ROSE-1000M3-R10-rose.aln.true,minclusters,0.6000754833221436,1002.0459883213043,4916.8,0.03862936960200747,0.03657736272188916
ROSE-1000M3-R11-rose.aln.true,minclusters,0.6161072254180908,952.6955320835114,3758.2,0.04726664519158097,0.04567827017466519
ROSE-1000M3-R12-rose.aln.true,minclusters,0.5866336822509766,984.9422223567963,4631.3,0.03649819622686046,0.03607892040659422
ROSE-1000M3-R13-rose.aln.true,minclusters,0.6204402446746826,972.843581199646,4527.8,0.03412674776001323,0.03334873034415242
ROSE-1000M3-R14-rose.aln.true,minclusters,0.6227686405181885,931.543182849884,4555.6,0.04299371806506114,0.0419798751887106
ROSE-1000M3-R15-rose.aln.true,minclusters,0.6244761943817139,1104.9240391254425,5097.2,0.032968271962046325,0.03201429816911083
ROSE-1000M3-R16-rose.aln.true,minclusters,0.6196362972259521,1007.5452702045441,2581.0,0.025891074872948727,0.025606168039233435
ROSE-1000M3-R17-rose.aln.true,minclusters,0.6395494937896729,923.3518543243408,4680.7,0.021548073283162217,0.02126712291361521
ROSE-1000M3-R18-rose.aln.true,minclusters,0.6113274097442627,1012.156313419342,5329.4,0.034858117571751834,0.03395747538483451
ROSE-1000M3-R19-rose.aln.true,minclusters,0.6457071304321289,951.3875195980072,4774.8,0.02599393761467439,0.02463018962687613
ROSE-1000M3-R1-rose.aln.true,minclusters,0.6180083751678467,900.8810415267944,3944.9,0.051563574639428955,0.044310024197396825
ROSE-1000M3-R2-rose.aln.true,minclusters,0.6501600742340088,1188.6705877780914,5137.4,0.05135026571483703,0.04823530260788067
ROSE-1000M3-R3-rose.aln.true,minclusters,0.6220371723175049,955.1987471580505,4944.5,0.0449063525193788,0.04421419971194718
ROSE-1000M3-R4-rose.aln.true,minclusters,0.5777387619018555,900.7704997062683,4551.1,0.03706861969321662,0.036492823825043375
ROSE-1000M3-R5-rose.aln.true,minclusters,0.5724618434906006,910.9983212947845,4396.7,0.024775044776228827,0.023671560357751975
ROSE-1000M3-R6-rose.aln.true,minclusters,0.7116904258728027,962.8286590576172,4833.5,0.03701094816689865,0.035700317238182344
ROSE-1000M3-R7-rose.aln.true,minclusters,0.6070797443389893,1076.886902332306,5254.6,0.03508870261247632,0.03456881979321713
ROSE-1000M3-R8-rose.aln.true,minclusters,0.6274368762969971,944.6987903118134,2642.1,0.04115747255026603,0.04013726833584608
ROSE-1000M3-R9-rose.aln.true,minclusters,0.6368000507354736,959.0299036502838,4954.9,0.030560663891807338,0.029866644459921154
ROSE-1000M4-R0-rose.aln.true,minclusters,0.6637678146362305,792.242593050003,4649.8,0.01328783861357663,0.010103980930274092
ROSE-1000M4-R10-rose.aln.true,minclusters,0.669670820236206,842.2778098583221,4895.2,0.010233833275200888,0.007645384732695604
ROSE-1000M4-R11-rose.aln.true,minclusters,0.6439003944396973,746.6448230743408,4082.8,0.010030277958868572,0.007972524454523011
ROSE-1000M4-R12-rose.aln.true,minclusters,0.7300713062286377,783.1405160427094,4649.7,0.01650984880159201,0.011763947161680388
ROSE-1000M4-R13-rose.aln.true,minclusters,0.6287074089050293,716.6269187927246,2273.6,0.007957126229149458,0.006190071252363483
ROSE-1000M4-R14-rose.aln.true,minclusters,0.7086598873138428,784.2524874210358,4816.2,0.01257777073943056,0.009281766902323851
ROSE-1000M4-R15-rose.aln.true,minclusters,0.6386985778808594,692.4145882129669,3640.8,0.018949752796804886,0.015438982716998728
ROSE-1000M4-R16-rose.aln.true,minclusters,0.674065351486206,758.6361355781555,4095.7,0.008638602821022134,0.006296916187679247
ROSE-1000M4-R17-rose.aln.true,minclusters,0.6282913684844971,737.1648843288422,3976.2,0.015496172923100238,0.012503068082323598
ROSE-1000M4-R18-rose.aln.true,minclusters,0.6922502517700195,784.4192309379578,4522.6,0.012440478506111186,0.010188234508413108
ROSE-1000M4-R19-rose.aln.true,minclusters,0.6163341999053955,685.8248653411865,3644.2,0.00611862290953058,0.004478810897112773
ROSE-1000M4-R1-rose.aln.true,minclusters,0.8375651836395264,771.290191411972,4397.1,0.011762639438127609,0.008499204925800474
ROSE-1000M4-R2-rose.aln.true,minclusters,0.5848715305328369,698.5195686817169,3813.9,0.007674052173229806,0.006270527002778414
ROSE-1000M4-R3-rose.aln.true,minclusters,0.6800589561462402,756.6386444568634,4196.9,0.01584602641031274,0.0131722709593326
ROSE-1000M4-R4-rose.aln.true,minclusters,0.758281946182251,762.8399052619934,4760.4,0.014599835161993924,0.00915814449833352
ROSE-1000M4-R5-rose.aln.true,minclusters,0.6856529712677002,784.7796220779419,2481.8,0.015431742622550315,0.012741206004681427
ROSE-1000M4-R6-rose.aln.true,minclusters,0.7370731830596924,840.8646764755249,4609.6,0.012458535562010375,0.009131830757142079
ROSE-1000M4-R7-rose.aln.true,minclusters,0.6484334468841553,736.3217375278473,3993.5,0.010667583459484598,0.009533074131229724
ROSE-1000M4-R8-rose.aln.true,minclusters,0.6557371616363525,776.403689622879,4358.4,0.008480713458179356,0.0066137243161320525
ROSE-1000M4-R9-rose.aln.true,minclusters,0.6709794998168945,721.179851770401,4060.4,0.008323975516017046,0.006576665052987041
ROSE-1000S1-R0-rose.aln.true,minclusters,0.7161235809326172,1101.2278649806976,4873.5,0.09893184995681636,0.09613820115065441
ROSE-1000S1-R10-rose.aln.true,minclusters,0.6838994026184082,1299.9316289424896,2967.9,0.14912602860886126,0.13939440518406998
ROSE-1000S1-R11-rose.aln.true,minclusters,0.6911277770996094,1108.6945617198944,5218.9,0.13694397666716684,0.12067963376925317
ROSE-1000S1-R12-rose.aln.true,minclusters,0.6857223510742188,1137.322677373886,5366.9,0.12892380733313336,0.12068393632299479
ROSE-1000S1-R13-rose.aln.true,minclusters,0.6514339447021484,988.7753291130066,5103.1,0.0919636078222873,0.08757353275915902
ROSE-1000S1-R14-rose.aln.true,minclusters,0.7073493003845215,1308.8670568466187,6236.7,0.16152128146521827,0.15341345383908211
ROSE-1000S1-R15-rose.aln.true,minclusters,0.6096208095550537,998.2045772075653,3605.0,0.06373535154170096,0.05936937235781581
ROSE-1000S1-R16-rose.aln.true,minclusters,4.857212543487549,1168.9252009391785,5962.1,0.1647881125219598,0.12598232091975015
ROSE-1000S1-R17-rose.aln.true,minclusters,0.6727571487426758,1007.3582155704498,5034.4,0.11112154666734064,0.10553980649140327
ROSE-1000S1-R18-rose.aln.true,minclusters,0.6532602310180664,1067.9414308071136,4244.1,0.09340503070653361,0.08566521725823939
ROSE-1000S1-R19-rose.aln.true,minclusters,0.6347272396087646,1085.3412592411041,4671.6,0.11357356157920573,0.10643636197076844
ROSE-1000S1-R1-rose.aln.true,minclusters,0.7050116062164307,1022.6640572547913,4857.0,0.10761461190755073,0.10506042080244615
ROSE-1000S1-R2-rose.aln.true,minclusters,0.6354155540466309,967.4415044784546,2821.6,0.10331452745231096,0.09754342983290654
ROSE-1000S1-R3-rose.aln.true,minclusters,0.6659369468688965,1133.7634861469269,4919.5,0.12222354145771974,0.1135216255259438
ROSE-1000S1-R4-rose.aln.true,minclusters,0.6306552886962891,1055.1163806915283,5156.5,0.09137371449503406,0.08765852815437902
ROSE-1000S1-R5-rose.aln.true,minclusters,0.6392519474029541,983.6998431682587,4543.2,0.0895790091187526,0.08802052076765599
ROSE-1000S1-R6-rose.aln.true,minclusters,0.6977219581604004,1156.2819283008575,5181.6,0.12555914981401095,0.12077677620417804
ROSE-1000S1-R7-rose.aln.true,minclusters,0.7069368362426758,1050.945363998413,2964.9,0.14556471699237472,0.13579945456687414
ROSE-1000S1-R8-rose.aln.true,minclusters,0.7161171436309814,1112.2965388298035,5666.8,0.10162701497743842,0.09345888465279006
ROSE-1000S1-R9-rose.aln.true,minclusters,0.7007176876068115,1127.0473003387451,4938.2,0.14446204255799155,0.13077584295266353
ROSE-1000S2-R0-rose.aln.true,minclusters,0.5910413265228271,919.8314237594604,3321.4,0.039083027975196694,0.03829727065189448
ROSE-1000S2-R10-rose.aln.true,minclusters,0.5447795391082764,1012.6608290672302,3495.3,0.048226568531892555,0.046937811792660544
